


央视,#genre#
历城新闻综合,https://tv.cry33.com/qilu.php?id=jnlcxw
历城新闻综合,https://tv.cry33.com/qilu.php?id=jnlcxw
原阳新闻综合频道,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
双滦新闻,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8?
双滦新闻,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
双鸭山新闻 (IPV6),http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8?
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
可克达拉新闻,http://office.gofaraway.top:888/udp/238.125.2.158:5140?
可克达拉新闻,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
可克达拉新闻,http://qingcheng.pro:7890/udp/238.125.2.158:5140?
台儿庄新闻综合,https://tv.cry33.com/qilu.php?id=zztezxw
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻台,https://live.wcetv.com/hls/master-ttvnews.m3u8
台视新闻台,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻台,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
吉县新闻,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
吴江新闻,https://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8?auth_key=4849225473-0-0-ccc3233d52ea78642c7045805f46ea58&extra_key=kuPfWJHmelFzV3-zoreYDOH4OVvUscNtgFUPukN0LjrE7j9GbJe-1SiVIo_invs13HOTHPShIbZWuurqH8qWSk1Ouqm4Z10UlHpsUzS1j4nZoIRkEzTmKDOrVq3vGwbvmvC6qDLIKmmLHfFxL7WJeMpZZlN8MDPUoCW9CYoMIW0
吴江新闻综合,https://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8?auth_key=4849225473-0-0-ccc3233d52ea78642c7045805f46ea58&extra_key=kuPfWJHmelFzV3-zoreYDOH4OVvUscNtgFUPukN0LjrE7j9GbJe-1SiVIo_invs13HOTHPShIbZWuurqH8qWSk1Ouqm4Z10UlHpsUzS1j4nZoIRkEzTmKDOrVq3vGwbvmvC6qDLIKmmLHfFxL7WJeMpZZlN8MDPUoCW9CYoMIW0
哈尔滨新闻 (IPV6),http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8?
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8
唐山新闻,http://mail.petzhu.top:7000/rtp/239.254.200.166:6000?
唐河一套新闻综合,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
商城新闻综合频道,http://live.dxhmt.cn:9081/tv/11524-1.m3u8
四川｜泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川｜黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
大庆新闻 (IPV6),http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8?
大庆新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1735660799-0-0-886396e7a9ce6f90ecdbfdf669624539
宁德新闻,http://117.27.190.42:9998/tsfile/live/23296_1.m3u8
安徽太和新闻,https://play-hsbj-static-bgp.vzan.com/1110366022/109031811546416830/live.m3u8?zbid=1110366022&tpid=686842078&type=0
安徽淮北新闻频道,https://live.hbnews.net/video/xwzh/index.m3u8
安徽淮北矿业新闻,http://xcblive.hbcoal.com/3/sd/live.m3u8
安徽淮南新闻,http://112.30.194.221:20080/live/cb8cb76bfc154f579df8c9d2443127af.flv
定陶新闻,https://tv.cry33.com/qilu.php?id=hzdt1
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8?zanhd
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8?zanhd
寒亭新闻,https://tv.cry33.com/qilu.php?id=wfhtxw
寰宇新闻,https://yang-1989.eu.org/youtube/globalnewstw
寰宇财经新闻,https://yang-1989.eu.org/youtube/57ETFN
封丘一套新闻综合频道,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
封丘新闻,http://live.dxhmt.cn:9081/tv/10727-1.m3u8?
尉氏新闻综合频道,http://live.dxhmt.cn:9081/tv/10223-1.m3u8
山东新闻,http://113.120.108.236:4000/udp/239.21.1.140:5002
山东新闻,http://60.210.100.54:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山西｜晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
巨野新闻,https://tv.cry33.com/qilu.php?id=hzjyxw
巩义新闻综合频道,http://live.dxhmt.cn:9081/tv/10181-1.m3u8
常州新闻综合,http://56528d.netsite.cc/proxy/1762429386/1762429386.m3u8
常州新闻综合,http://2edddd.netsite.cc/proxy/1762429386/1762429386.m3u8
平度新闻综合,https://tv.cry33.com/qilu.php?id=qdpdxw
平度新闻综合,https://tv.cry33.com/qilu.php?id=qdpdxw
平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平舆新闻综合频道,http://live.dxhmt.cn:9081/tv/11723-1.m3u8
平顶山新闻,http://live.dxhmt.cn:9080/13781808226/9a468f23270e457d8872da5e630d9e54.m3u8
广东新闻,http://113.110.200.37:8888/udp/239.77.0.173:5146
广东新闻,http://113.65.233.218:2888/udp/239.77.0.173:5146
广东新闻,http://58.252.12.164:8000/udp/239.77.0.173:5146
广东新闻,http://14.212.185.27:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://www.zzlag.top:9087/tsfile/live/1034_1.m3u8?key=txiptv
广东新闻,http://219.159.194.57:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://183.237.246.14:9931/tsfile/live/1012_1.m3u8
广东新闻,http://113.109.248.232:9999/udp/239.77.0.173:5146
广东新闻,http://113.118.207.12:4022/udp/239.77.0.173:5146
广东新闻,http://gmxw.7766.org:808/hls/5/index.m3u8
广东新闻1080P,http://120.234.5.28:6000/udp/239.21.0.93:3712
广东新闻频道,http://183.11.239.36:808/hls/5/index.m3u8
广安新闻综合频道,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广州新闻,http://113.110.200.37:8888/udp/239.253.43.72:5146
广州新闻,http://58.252.12.164:8000/udp/239.253.43.72:5146
广州新闻,http://113.109.248.232:9999/udp/239.253.43.72:5146
广州新闻,http://113.118.207.12:4022/udp/239.253.43.72:5146
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州新闻,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/df.php?id=xinwen&token=97e87ad51e378c60f5b6fad4443d5ce7fda52abf4c24dd77a0dfd9ee963a4dd3
广州电视台新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=dd1b312cc1b5cbe9fad85bf5ddce4b10&txTime=190723b940c
广州电视台新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州电视台新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=f80e5b7654c57c7571a314d94befe320&txTime=19019c051d5
广西新闻,http://171.108.239.80:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.108.239.98:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.108.239.79:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
康定新闻,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd?
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
廓坊新闻,http://mail.petzhu.top:7000/rtp/239.254.200.183:6000?
延安一套新闻综合频道,http://lives.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延边一套新闻综合,https://live.ybtvyun.com/video/s10006-ff4eb5dba33d/index.m3u8
延边一套新闻综合频道,https://live.ybtvyun.com/video/s10006-9ccd00054351/index.m3u8
开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开化新闻频道,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
张家口新闻,http://mail.petzhu.top:7000/rtp/239.254.200.35:6000?
德阳新闻,rtmp://scdytv.cn:1935/live/m_xwpd_livevideo
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
恩施新闻综合,http://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1812.m3u8
成都新闻综合,http://biaozhun114.com/tv/cditv.php?id=cdxwzh
成都新闻综合,https://tv.cry33.com/cdtvflv.php?id=cdxwzh
扬州新闻频道,http://cm-wshls.homecdn.com/live/8bb.m3u8
承德新闻,http://mail.petzhu.top:7000/rtp/239.254.200.32:6000?
承德新闻,https://jwcdnqx.hebyun.com.cn/live/cdslywh/1500k/tzwj_video.m3u8?
文山州新闻,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund?
文山州新闻,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
新乡县新闻综合频道,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
新县新闻综合,http://live.dxhmt.cn:9081/tv/11523-1.m3u8
新安新闻,http://live.dxhmt.cn:9081/tv/10323-1.m3u8?
新密新闻,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
新昌新闻綜合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8
新野新闻综合频道,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
新闻,http://doubleclicktv.live/70376812/52663544/277194
新闻,http://171.8.247.154:808/hls/22/index.m3u8
新闻,http://61.136.67.238:50085/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://56528d.netsite.cc/proxy/1800137038/1800137038.m3u8
新闻综合 (IPV6),http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281
方城一套新闻综合,http://live.dxhmt.cn:9081/tv/11322-1.m3u8
无线新闻,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
日照新闻,http://live.iwcmt.cn:90/live/zhxw.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
晋城新闻,http://live.jinnews.com.cn/xwzh/playlist.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
普陀新闻,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed?
普陀新闻,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
景洪新闻综合,http://livebroadcastjh.ccwb.cn/live/w1644301693833990.m3u8
曲阜新闻综合,https://tv.cry33.com/qilu.php?id=jiqfxw
有线新闻,http://61.10.2.134:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://61.10.2.148:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
有线新闻,http://cm61-10-2-140.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻,http://61.10.2.141:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://61.10.2.151:80/live_freedirect/freehd209_h.live/chunklist_w1201085709.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
有线新闻,http://61.10.2.140/live_freedirect/opentvhd002_h.live/playlist.m3u8
有线新闻,http://61.10.2.146/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w1949275579.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/hd110_h.live/playlist.m3u8
有线新闻,http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://61.10.2.151:80/live_freedirect/freehd209_h.live/chunklist_w1201085709.m3u8
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
朝鲜新闻,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
杞县新闻综合频道,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
栾川新闻综合频道,http://live.dxhmt.cn:9081/tv/10324-1.m3u8
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
梧州新闻综合,http://live.wzrtv.cn:80/xwzh1/sd/live.m3u8
武乡新闻,http://60.220.198.84:81/0.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
武乡新闻综合,http://60.220.198.84:81/0.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
武乡新闻综合,http://60.220.198.84:81/0.m3u8
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8?
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武陟新闻综合频道,http://live.dxhmt.cn:9081/tv/10823-1.m3u8
民视 新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻 HD,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻 HD,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻台,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
永嘉新闻综合频道,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
永城新闻综合频道,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
汕头新闻综合,http://www.zzlag.top:9087/tsfile/live/1002_1.m3u8?key=txiptv
江苏新闻,http://ygbh.live/js.php?id=jsgg
江西新闻,http://php.jdshipin.com:8880/iptv.php?id=jxxw
江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
汤阴新闻综合频道,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
汶川新闻,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd?
沁阳新闻综合频道,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
沈丘新闻综合频道,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
沛县新闻综合,http://2edddd.netsite.cc/proxy/2058383266/2058383266.m3u8
沛县新闻综合,http://56528d.netsite.cc/proxy/2058383266/2058383266.m3u8
河北武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
河南新闻,http://ik6.iptv8.net:8888/rtp/225.1.4.56:1085?
河南新闻,https://tv.cry33.com/hn.php?id=hnxw
河南新闻,http://live.dxhmt.cn:9081/tv/10825-1.m3u8
泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8
泰州一套新闻,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=c0f23f2b1707430726
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=0ca46ab71719975836
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=637bdc321719106620
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=eb39547a1718490431
泰州一套新闻综合频道,http://stream1.mytaizhou.net/xwzh/playlist.m3u8
泸县新闻,rtmp://tv.lxxcb.cn:1935/channellive/lxtv1?zsicd?
津市新闻频道,https://liveplay-srs.voc.com.cn/hls/tv/187_2abf84.m3u8
洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.m3u8
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1
浙江|新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
浙江|萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
海南新闻,https://live3.hnntv.cn/srs/tv/xwpd.m3u8
海南新闻 (IPV6),http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS?
海南新闻 (IPV6),http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻 (IPV6),http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻 (IPV6),http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IASHttpSessionId=OTT
海南新闻 (IPV6),http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻 (IPV6),http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000111/index.m3u8
海南新闻 (IPV6),http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南新闻 (IPV6),http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南新闻 (IPV6),http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南｜新闻 (IPV6),http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000321/1.m3u8
海安新闻综合,http://2edddd.netsite.cc/proxy/1714707715/1714707715.m3u8
海安新闻综合,http://56528d.netsite.cc/proxy/1714707715/1714707715.m3u8
涉县新闻,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8?
涉县新闻,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
淄川新闻,https://tv.cry33.com/qilu.php?id=zbzcxw
淄川新闻,rtmp://jsylivealone.iqilu.com/zichuan/zichuan_tv01
淮南新闻,http://112.30.194.221:20080/live/cb8cb76bfc154f579df8c9d2443127af/hls.m3u8
淮滨新闻,http://live.dxhmt.cn:9081/tv/11527-1.m3u8
清河新闻,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8?
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
清苑新闻,https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
清苑新闻,https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8?
渑池新闻综合频道,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
湖州新闻,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
溧水新闻综合,http://live.lsrmw.cn/zhpd/sd/live.m3u8?zjiangsd
溧水新闻综合,http://live.lsrmw.cn/zhpd/sd/live.m3u8?zjiangsd
滑县一套新闻综合频道,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
滨州新闻,http://pullhls23ee9d41.live.126.net/live/14581ba42b9543139e940d7bd24797a8/playlist.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
漳州一套新闻综合频道,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳州新闻综合,https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
潍坊新闻综合,https://tv.cry33.com/qilu.php?id=wfxwzh
潍坊新闻综合,https://tv.cry33.com/qilu.php?id=wfxwzh
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
潢川新闻综合频道,http://live.dxhmt.cn:9081/tv/11526-1.m3u8
灵宝新闻综合频道,http://live.dxhmt.cn:9081/tv/11282-1.m3u8
灵石新闻,https://live-stream.lsxrmtzx.com/live/video.m3u8
灵石新闻,http://live-stream.lsxrmtzx.com/live/video.flv
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
甘肃兰州新闻综合 (IPV6),http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000328/index.m3u8?
登封新闻综合频道,http://live.dxhmt.cn:9081/tv/10185-1.m3u8
石家庄新闻,http://mail.petzhu.top:7000/rtp/239.254.200.157:6000?
石河子新闻,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石阡新闻,http://111.123.209.13:9000/hls/main/playlist.m3u8
确山新闻综合频道,http://live.dxhmt.cn:9081/tv/11725-1.m3u8
福州广播电视台新闻综合频道,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8?key=txiptv
秦皇岛新闻,http://mail.petzhu.top:7000/rtp/239.254.200.39:6000?
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
耒阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/27_e9e1e5.m3u8
肥西新闻,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv
